UTIL. DA GPU,SCLK DA GPU,MCLK DA GPU,TEMP. DA GPU,TEMP. DE PONTO DE ACESSO DA GPU,ENERGIA DA GPU,VENT. DA GPU,UTIL. MEM. GPU,FPS,UTIL. DA CPU,UTIL. MEM. SISTEMA
69.000,509.000,1980.000,56.000,57.000,9,0.000,1734.000,158.000,9.40,7.90
68.000,547.000,1980.000,56.000,57.000,8,0.000,1734.000,152.000,8.09,7.91
58.000,493.000,1980.000,55.000,57.000,8,0.000,1734.000,149.000,4.46,7.91
70.000,497.000,1982.000,56.000,57.000,8,0.000,1734.000,158.000,7.34,7.91
65.000,494.000,1990.000,56.000,57.000,8,0.000,1734.000,160.000,6.92,7.91
62.000,493.000,1980.000,56.000,57.000,8,0.000,1734.000,161.000,7.80,7.91
50.000,493.000,1988.000,56.000,57.000,8,0.000,1734.000,163.000,4.23,7.91
57.000,493.000,1990.000,55.000,57.000,8,0.000,1734.000,165.000,8.96,7.91
53.000,493.000,1986.000,56.000,57.000,8,0.000,1734.000,164.000,9.03,7.91
66.000,494.000,1982.000,56.000,57.000,8,0.000,1734.000,165.000,8.30,7.92
60.000,497.000,1982.000,55.000,57.000,8,0.000,1734.000,165.000,3.63,7.92
63.000,493.000,1980.000,55.000,57.000,8,0.000,1734.000,163.000,8.28,7.92
63.000,494.000,1982.000,55.000,57.000,8,0.000,1734.000,165.000,6.68,7.92
66.000,495.000,1990.000,56.000,57.000,8,0.000,1734.000,165.000,6.72,7.92
62.000,495.000,1986.000,56.000,57.000,8,0.000,1734.000,164.000,3.70,7.92
52.000,493.000,1980.000,55.000,57.000,8,0.000,1734.000,164.000,7.76,7.92
71.000,497.000,1990.000,55.000,57.000,8,0.000,1734.000,162.000,5.35,7.91
60.000,506.000,1978.000,55.000,57.000,8,0.000,1734.000,163.000,4.98,7.91
62.000,496.000,1980.000,56.000,57.000,8,0.000,1734.000,157.000,4.96,7.91
73.000,497.000,1982.000,56.000,57.000,8,0.000,1734.000,155.000,7.77,7.91
65.000,497.000,1988.000,56.000,57.000,8,0.000,1734.000,163.000,8.81,7.91
66.000,497.000,1984.000,56.000,57.000,8,0.000,1734.000,162.000,7.05,7.91
71.000,500.000,1984.000,56.000,57.000,8,0.000,1734.000,162.000,9.02,7.91
60.000,497.000,1990.000,56.000,58.000,8,0.000,1734.000,163.000,7.77,7.91
62.000,493.000,1980.000,56.000,57.000,8,0.000,1734.000,161.000,6.43,7.91
52.000,493.000,1980.000,56.000,57.000,8,0.000,1734.000,164.000,6.37,7.91
60.000,493.000,1980.000,56.000,57.000,8,0.000,1734.000,164.000,7.03,7.91
74.000,504.000,1990.000,56.000,57.000,8,0.000,1734.000,164.000,6.64,7.91
68.000,496.000,1982.000,56.000,57.000,8,0.000,1734.000,163.000,7.38,7.91
68.000,506.000,1982.000,56.000,57.000,9,0.000,1734.000,164.000,5.83,7.91
65.000,509.000,1980.000,56.000,57.000,9,0.000,1734.000,166.000,8.26,7.91
66.000,502.000,1980.000,56.000,57.000,8,0.000,1734.000,163.000,8.65,7.91
59.000,496.000,1980.000,56.000,57.000,8,0.000,1734.000,162.000,8.09,7.91
65.000,493.000,1992.000,56.000,57.000,8,0.000,1734.000,158.000,4.17,7.91
56.000,493.000,1990.000,56.000,57.000,8,0.000,1734.000,158.000,8.73,7.91
72.000,494.000,1986.000,56.000,57.000,8,0.000,1734.000,156.000,7.66,7.91
56.000,500.000,1980.000,56.000,57.000,8,0.000,1734.000,162.000,7.40,7.91
51.000,493.000,1980.000,56.000,57.000,8,0.000,1734.000,161.000,6.98,7.91
51.000,493.000,1990.000,55.000,57.000,8,0.000,1734.000,154.000,8.03,7.91
49.000,493.000,1980.000,56.000,57.000,8,0.000,1734.000,164.000,8.00,7.91
52.000,493.000,1988.000,56.000,57.000,8,0.000,1734.000,159.000,5.40,7.92
42.000,493.000,1980.000,56.000,57.000,8,0.000,1734.000,164.000,6.39,7.92
53.000,493.000,1992.000,56.000,57.000,8,0.000,1734.000,153.000,8.00,7.92
54.000,493.000,1988.000,56.000,57.000,8,0.000,1734.000,148.000,6.86,7.91
58.000,493.000,1980.000,56.000,57.000,8,0.000,1734.000,138.000,4.23,7.92
60.000,493.000,1982.000,56.000,57.000,8,0.000,1734.000,150.000,8.13,7.92
48.000,495.000,1986.000,56.000,58.000,8,0.000,1734.000,160.000,8.40,7.92
71.000,496.000,1982.000,55.000,57.000,8,0.000,1734.000,153.000,9.29,7.92
73.000,495.000,1982.000,56.000,57.000,8,0.000,1734.000,165.000,4.59,7.92
71.000,493.000,1980.000,56.000,57.000,8,0.000,1734.000,164.000,5.70,7.91
64.000,494.000,1980.000,55.000,57.000,8,0.000,1734.000,163.000,7.85,7.91
62.000,509.000,1990.000,56.000,57.000,8,0.000,1734.000,163.000,8.82,7.91
59.000,496.000,1982.000,55.000,57.000,8,0.000,1734.000,163.000,5.17,7.91
62.000,493.000,1990.000,56.000,57.000,8,0.000,1734.000,158.000,6.63,7.92
61.000,494.000,1980.000,56.000,57.000,8,0.000,1734.000,165.000,9.67,7.92
67.000,493.000,1980.000,56.000,57.000,8,0.000,1734.000,165.000,4.45,7.92
58.000,496.000,1980.000,56.000,57.000,8,0.000,1734.000,165.000,7.72,7.92
52.000,493.000,1986.000,56.000,57.000,8,0.000,1734.000,165.000,7.28,7.92
63.000,493.000,1980.000,56.000,57.000,8,0.000,1734.000,165.000,6.96,7.92
56.000,493.000,1980.000,56.000,57.000,8,0.000,1734.000,164.000,3.07,7.92
61.000,493.000,1980.000,56.000,57.000,8,0.000,1734.000,165.000,8.60,7.92
56.000,493.000,1980.000,55.000,57.000,8,0.000,1734.000,161.000,6.87,7.92
62.000,496.000,1982.000,56.000,57.000,8,0.000,1734.000,160.000,9.99,7.91
62.000,494.000,1988.000,55.000,57.000,8,0.000,1734.000,160.000,6.38,7.91
69.000,496.000,1990.000,56.000,57.000,8,0.000,1734.000,163.000,7.82,7.91
63.000,495.000,1980.000,56.000,57.000,8,0.000,1734.000,163.000,9.32,7.91
69.000,496.000,1980.000,55.000,57.000,8,0.000,1734.000,165.000,7.18,7.91
62.000,494.000,1980.000,56.000,57.000,8,0.000,1734.000,162.000,4.23,7.91
58.000,493.000,1990.000,56.000,57.000,8,0.000,1734.000,163.000,9.59,7.91
68.000,562.000,1982.000,55.000,57.000,8,0.000,1734.000,156.000,9.67,7.91
65.000,502.000,1980.000,56.000,57.000,8,0.000,1734.000,158.000,9.62,7.92
73.000,511.000,1982.000,56.000,57.000,8,0.000,1734.000,157.000,6.19,7.92
76.000,529.000,1982.000,56.000,57.000,8,0.000,1734.000,164.000,8.22,7.92
57.000,564.000,1980.000,56.000,57.000,8,0.000,1734.000,164.000,8.02,7.92
64.000,495.000,1990.000,56.000,57.000,8,0.000,1734.000,160.000,6.86,7.92
62.000,494.000,1982.000,56.000,57.000,8,0.000,1734.000,165.000,4.29,7.92
59.000,493.000,1982.000,56.000,57.000,8,0.000,1734.000,164.000,8.31,7.92
67.000,496.000,1988.000,56.000,57.000,8,0.000,1734.000,164.000,9.65,7.92
65.000,493.000,1982.000,56.000,57.000,8,0.000,1734.000,164.000,9.99,7.92
74.000,504.000,1982.000,56.000,57.000,8,0.000,1734.000,165.000,5.20,7.92
70.000,495.000,1980.000,55.000,57.000,8,0.000,1734.000,164.000,8.15,7.92
72.000,502.000,1980.000,55.000,57.000,8,0.000,1734.000,164.000,9.65,7.92
67.000,511.000,1990.000,56.000,57.000,8,0.000,1734.000,165.000,8.76,7.92
73.000,504.000,1982.000,56.000,57.000,8,0.000,1734.000,164.000,6.01,7.92
74.000,510.000,1984.000,56.000,57.000,8,0.000,1734.000,165.000,8.59,7.92
68.000,502.000,1980.000,56.000,57.000,8,0.000,1734.000,165.000,10.52,7.92
61.000,496.000,1980.000,55.000,57.000,8,0.000,1734.000,165.000,7.30,7.92
75.000,507.000,1988.000,55.000,57.000,8,0.000,1734.000,165.000,7.27,7.92
63.000,493.000,1982.000,56.000,57.000,8,0.000,1734.000,165.000,10.31,7.92
65.000,495.000,1982.000,56.000,57.000,8,0.000,1734.000,165.000,5.41,7.92
66.000,495.000,1980.000,56.000,57.000,8,0.000,1734.000,165.000,7.58,7.92
64.000,493.000,1982.000,56.000,57.000,8,0.000,1734.000,165.000,8.09,7.92
56.000,496.000,1980.000,56.000,57.000,8,0.000,1734.000,164.000,7.49,7.92
60.000,496.000,1982.000,56.000,57.000,8,0.000,1734.000,162.000,8.68,7.92
67.000,503.000,1980.000,56.000,57.000,8,0.000,1734.000,147.000,4.85,7.92
67.000,503.000,1980.000,56.000,57.000,8,0.000,1734.000,147.000,4.85,7.92
34.000,496.000,1978.000,56.000,57.000,8,0.000,1734.000,119.000,7.04,7.92
34.000,496.000,1978.000,56.000,57.000,8,0.000,1734.000,119.000,7.04,7.92
53.000,496.000,1984.000,56.000,57.000,8,0.000,1734.000,112.000,8.11,7.92
52.000,496.000,1990.000,56.000,57.000,7,0.000,1734.000,116.000,6.28,7.92
55.000,496.000,1982.000,56.000,57.000,8,0.000,1734.000,121.000,7.03,7.92
51.000,496.000,1980.000,56.000,57.000,8,0.000,1734.000,121.000,8.43,7.92
61.000,493.000,1990.000,56.000,57.000,8,0.000,1734.000,117.000,7.05,7.92
48.000,494.000,1980.000,55.000,57.000,8,0.000,1734.000,115.000,6.31,7.92
45.000,496.000,1978.000,56.000,57.000,8,0.000,1734.000,112.000,7.41,7.92
49.000,493.000,1980.000,56.000,57.000,8,0.000,1734.000,119.000,7.73,7.92
69.000,493.000,1982.000,56.000,57.000,8,0.000,1734.000,110.000,8.95,7.92
67.000,567.000,1982.000,56.000,57.000,9,0.000,1734.000,126.000,4.56,7.92
74.000,640.000,1984.000,56.000,57.000,10,0.000,1734.000,159.000,8.82,7.92
0.000,0.000,1074.000,56.000,56.000,5,0.000,1734.000,97.000,13.19,7.91
77.000,504.000,1984.000,56.000,57.000,8,0.000,1734.000,113.000,8.01,7.93
60.000,565.000,1982.000,56.000,57.000,9,0.000,1734.000,159.000,6.62,7.93
76.000,587.000,1982.000,55.000,57.000,9,0.000,1734.000,162.000,8.52,7.93
75.000,595.000,1982.000,56.000,57.000,9,0.000,1734.000,162.000,9.97,7.93
57.000,656.000,1984.000,56.000,57.000,9,0.000,1734.000,163.000,7.58,7.93
68.000,607.000,1984.000,56.000,58.000,9,0.000,1734.000,162.000,7.15,7.93
71.000,693.000,1980.000,56.000,57.000,9,0.000,1734.000,164.000,9.45,7.93
74.000,695.000,1986.000,56.000,57.000,9,0.000,1734.000,162.000,9.56,7.93
68.000,720.000,1990.000,55.000,57.000,9,0.000,1734.000,133.000,5.04,7.93
50.000,608.000,1978.000,56.000,58.000,9,0.000,1734.000,153.000,9.46,7.93
69.000,739.000,1982.000,56.000,57.000,9,0.000,1734.000,134.000,8.11,7.92
68.000,725.000,1980.000,56.000,57.000,9,0.000,1734.000,153.000,7.79,7.92
57.000,761.000,1980.000,56.000,58.000,9,0.000,1734.000,145.000,9.41,7.92
65.000,661.000,1982.000,56.000,57.000,9,0.000,1734.000,142.000,9.79,7.91
49.000,494.000,1356.000,56.000,57.000,8,0.000,1734.000,124.000,9.92,7.91
66.000,689.000,1984.000,56.000,58.000,9,0.000,1731.000,135.000,6.71,7.91
69.000,697.000,1988.000,56.000,57.000,9,0.000,1731.000,142.000,12.06,7.91
65.000,693.000,1990.000,56.000,57.000,9,0.000,1731.000,136.000,7.79,7.91
64.000,593.000,1978.000,56.000,58.000,9,0.000,1731.000,149.000,6.75,7.91
58.000,499.000,1980.000,56.000,57.000,8,0.000,1731.000,136.000,9.40,7.91
73.000,523.000,1982.000,56.000,57.000,8,0.000,1731.000,147.000,8.41,7.91
73.000,539.000,1984.000,56.000,57.000,8,0.000,1731.000,159.000,8.62,7.91
63.000,530.000,1980.000,56.000,57.000,8,0.000,1731.000,161.000,4.79,7.91
70.000,516.000,1982.000,55.000,57.000,8,0.000,1731.000,163.000,10.78,7.91
65.000,522.000,1980.000,56.000,57.000,8,0.000,1731.000,163.000,9.28,7.91
73.000,515.000,1982.000,56.000,57.000,8,0.000,1731.000,162.000,8.13,7.91
75.000,510.000,1982.000,56.000,57.000,8,0.000,1731.000,164.000,4.04,7.91
72.000,508.000,1988.000,56.000,57.000,8,0.000,1731.000,164.000,9.69,7.91
67.000,515.000,1988.000,56.000,57.000,8,0.000,1731.000,164.000,10.43,7.91
66.000,534.000,1980.000,56.000,57.000,8,0.000,1731.000,164.000,6.96,7.91
65.000,515.000,1982.000,56.000,57.000,8,0.000,1731.000,164.000,6.86,7.91
59.000,498.000,1980.000,56.000,57.000,8,0.000,1731.000,163.000,8.51,7.91
71.000,496.000,1984.000,56.000,57.000,8,0.000,1731.000,164.000,8.89,7.91
66.000,511.000,1980.000,56.000,57.000,8,0.000,1731.000,163.000,6.67,7.91
69.000,508.000,1982.000,56.000,57.000,8,0.000,1731.000,164.000,6.14,7.91
60.000,494.000,1982.000,56.000,57.000,8,0.000,1731.000,158.000,6.82,7.91
66.000,497.000,1980.000,56.000,57.000,8,0.000,1731.000,163.000,10.15,7.91
68.000,501.000,1988.000,56.000,57.000,8,0.000,1731.000,161.000,5.42,7.91
51.000,493.000,1074.000,55.000,56.000,6,0.000,1731.000,135.000,6.01,7.92
57.000,493.000,1080.000,55.000,56.000,7,0.000,1731.000,147.000,8.45,7.92
55.000,493.000,1072.000,56.000,56.000,7,0.000,1731.000,158.000,7.70,7.92
73.000,505.000,1334.000,55.000,56.000,7,0.000,1731.000,160.000,6.71,7.92
56.000,493.000,1072.000,55.000,56.000,7,0.000,1731.000,157.000,7.57,7.92
55.000,493.000,1072.000,55.000,56.000,7,0.000,1731.000,153.000,7.83,7.91
54.000,493.000,1070.000,55.000,56.000,7,0.000,1731.000,161.000,6.91,7.91
64.000,493.000,1176.000,55.000,56.000,7,0.000,1731.000,164.000,6.21,7.91
62.000,493.000,1344.000,55.000,56.000,7,0.000,1731.000,165.000,5.99,7.91
60.000,493.000,1344.000,55.000,56.000,7,0.000,1731.000,163.000,7.72,7.91
55.000,493.000,1346.000,56.000,56.000,7,0.000,1731.000,163.000,4.39,7.91
53.000,493.000,1338.000,55.000,56.000,7,0.000,1731.000,163.000,3.93,7.91
37.000,496.000,1336.000,55.000,56.000,7,0.000,1731.000,160.000,7.10,7.91
62.000,500.000,1340.000,55.000,57.000,7,0.000,1731.000,161.000,7.64,7.91
68.000,498.000,1340.000,55.000,56.000,7,0.000,1731.000,151.000,6.00,7.91
57.000,493.000,1338.000,55.000,57.000,7,0.000,1731.000,161.000,5.76,7.91
63.000,496.000,1342.000,55.000,56.000,7,0.000,1731.000,165.000,7.46,7.91
46.000,493.000,1338.000,55.000,56.000,7,0.000,1731.000,165.000,10.08,7.91
61.000,493.000,1340.000,55.000,56.000,7,0.000,1731.000,160.000,6.98,7.91
58.000,493.000,1338.000,55.000,57.000,7,0.000,1731.000,157.000,7.69,7.91
67.000,496.000,1982.000,55.000,57.000,8,0.000,1731.000,164.000,7.89,7.91
65.000,493.000,1992.000,56.000,57.000,8,0.000,1731.000,152.000,6.67,7.91
51.000,493.000,1980.000,56.000,57.000,8,0.000,1731.000,152.000,5.05,7.91
67.000,493.000,1982.000,55.000,57.000,8,0.000,1731.000,137.000,8.21,7.91
54.000,493.000,1980.000,56.000,57.000,8,0.000,1731.000,142.000,7.36,7.91
51.000,493.000,1980.000,55.000,57.000,8,0.000,1731.000,144.000,6.27,7.91
46.000,496.000,1980.000,56.000,57.000,8,0.000,1731.000,150.000,4.62,7.91
47.000,496.000,1980.000,56.000,57.000,8,0.000,1731.000,151.000,8.12,7.91
61.000,496.000,1982.000,56.000,57.000,8,0.000,1731.000,151.000,8.43,7.91
56.000,496.000,1992.000,55.000,57.000,8,0.000,1731.000,153.000,8.62,7.91
63.000,496.000,1982.000,56.000,57.000,8,0.000,1731.000,161.000,5.85,7.91
52.000,496.000,1990.000,55.000,57.000,8,0.000,1731.000,164.000,5.39,7.91
52.000,496.000,1990.000,56.000,57.000,8,0.000,1731.000,164.000,8.99,7.91
43.000,495.000,1980.000,56.000,57.000,8,0.000,1731.000,160.000,5.60,7.91
51.000,496.000,1980.000,55.000,57.000,8,0.000,1731.000,161.000,7.63,7.91
55.000,496.000,1978.000,56.000,57.000,8,0.000,1731.000,163.000,10.70,7.91
60.000,493.000,1980.000,56.000,57.000,8,0.000,1731.000,165.000,8.42,7.91
59.000,493.000,1990.000,55.000,57.000,8,0.000,1731.000,165.000,8.98,7.91
61.000,493.000,1980.000,56.000,57.000,8,0.000,1731.000,165.000,6.11,7.91
48.000,493.000,1990.000,55.000,57.000,8,0.000,1731.000,163.000,9.61,7.91
54.000,496.000,1366.000,55.000,57.000,7,0.000,1731.000,153.000,9.80,7.91
55.000,493.000,1072.000,55.000,56.000,7,0.000,1731.000,162.000,8.46,7.91
56.000,496.000,1070.000,56.000,56.000,7,0.000,1731.000,165.000,5.36,7.91
58.000,496.000,1072.000,55.000,56.000,7,0.000,1731.000,163.000,6.89,7.92
60.000,493.000,1078.000,55.000,56.000,6,0.000,1731.000,150.000,7.08,7.91
50.000,493.000,1990.000,56.000,57.000,8,0.000,1731.000,155.000,9.02,7.91
65.000,495.000,1982.000,56.000,57.000,8,0.000,1731.000,163.000,5.89,7.91
55.000,494.000,1986.000,56.000,57.000,8,0.000,1731.000,164.000,8.02,7.91
52.000,493.000,1980.000,56.000,57.000,8,0.000,1731.000,160.000,5.87,7.91
63.000,493.000,1344.000,55.000,56.000,7,0.000,1731.000,153.000,4.81,7.91
67.000,493.000,1344.000,55.000,56.000,7,0.000,1731.000,161.000,6.52,7.91
59.000,493.000,1342.000,55.000,56.000,7,0.000,1731.000,165.000,6.09,7.91
63.000,493.000,1346.000,56.000,56.000,7,0.000,1731.000,165.000,8.49,7.91
63.000,493.000,1338.000,56.000,57.000,7,0.000,1731.000,165.000,5.90,7.91
63.000,493.000,1338.000,56.000,56.000,7,0.000,1731.000,160.000,5.78,7.91
56.000,493.000,1346.000,55.000,56.000,7,0.000,1731.000,153.000,6.84,7.91
58.000,493.000,1342.000,55.000,56.000,7,0.000,1731.000,162.000,6.61,7.91
57.000,494.000,1346.000,55.000,56.000,7,0.000,1731.000,149.000,6.18,7.91
35.000,495.000,1340.000,55.000,56.000,7,0.000,1731.000,149.000,3.16,7.91
48.000,496.000,1342.000,55.000,56.000,7,0.000,1731.000,153.000,7.34,7.91
63.000,495.000,1982.000,56.000,57.000,8,0.000,1731.000,152.000,7.47,7.91
68.000,493.000,1992.000,55.000,57.000,8,0.000,1731.000,158.000,4.57,7.91
61.000,493.000,1992.000,56.000,57.000,8,0.000,1731.000,161.000,6.80,7.91
70.000,497.000,1982.000,55.000,57.000,8,0.000,1731.000,162.000,7.13,7.91
64.000,493.000,1980.000,56.000,57.000,8,0.000,1731.000,144.000,9.01,7.91
58.000,493.000,1980.000,55.000,57.000,8,0.000,1731.000,145.000,3.95,7.91
57.000,496.000,1978.000,56.000,57.000,8,0.000,1731.000,143.000,7.46,7.91
53.000,564.000,1980.000,56.000,57.000,8,0.000,1731.000,149.000,9.98,7.91
72.000,516.000,1982.000,55.000,57.000,8,0.000,1731.000,154.000,7.35,7.91
73.000,524.000,1984.000,56.000,57.000,8,0.000,1731.000,158.000,6.11,7.91
73.000,524.000,1984.000,56.000,57.000,8,0.000,1731.000,158.000,6.11,7.91
62.000,511.000,1988.000,56.000,57.000,8,0.000,1731.000,153.000,9.41,7.91
76.000,525.000,1984.000,55.000,57.000,8,0.000,1731.000,159.000,6.39,7.91
76.000,525.000,1984.000,55.000,57.000,8,0.000,1731.000,159.000,6.39,7.91
64.000,522.000,1982.000,56.000,57.000,8,0.000,1731.000,163.000,6.85,7.91
66.000,515.000,1982.000,56.000,57.000,8,0.000,1731.000,155.000,5.72,7.91
58.000,495.000,1992.000,56.000,57.000,8,0.000,1731.000,155.000,7.55,7.91
61.000,511.000,1984.000,55.000,57.000,8,0.000,1731.000,163.000,8.42,7.91
58.000,505.000,1980.000,56.000,57.000,8,0.000,1733.000,162.000,6.02,7.91
55.000,506.000,1980.000,56.000,57.000,8,0.000,1733.000,162.000,7.72,7.91
66.000,503.000,1990.000,56.000,57.000,8,0.000,1733.000,162.000,5.97,7.91
56.000,497.000,1980.000,56.000,57.000,8,0.000,1733.000,154.000,9.09,7.91
53.000,504.000,1982.000,56.000,57.000,8,0.000,1733.000,150.000,4.12,7.91
63.000,493.000,1982.000,55.000,57.000,8,0.000,1733.000,147.000,8.72,7.91
63.000,505.000,1990.000,56.000,57.000,8,0.000,1733.000,157.000,8.55,7.91
67.000,502.000,1982.000,56.000,57.000,8,0.000,1733.000,152.000,9.16,7.91
